OVERALL SCORE
CLIP-Score	Ref-CLIP-Score	Sacrebleu	ChrF++
0.2213587686419487	0.3566136509180069	50.000000000000014	43.96996182485801
SCORE PER INSTANCE
Instance	GeneratedCaption	ReferenceCaption	CLIP-Score	RefCLIP-Score	Sacrebleu	CharF++
3116	e,   eeeeeeeeeeeee il sale	Cuocetelo per circa 2-3 minuti fino a farlo diventare croccante <8>	0.22641445696353912	0.3655848801136017	0.0	2.868617326448651
3117	e,   eeeeeeeeee il composto di sale e	Una volta pronto il composto, riponetelo in frigo <7>	0.2072179615497589	0.3404414653778076	7.413670083653376	22.407755159977963
3118	e,   eeeeeeeee il sale e il sale e	Spuntate le melanzane <1>	0.21680358052253723	0.34944674372673035	0.0	5.718268946984171
3119	e,   eeeeeeee il sale e il sale e il	Affettate le zucchine con una mandolina ottenendo fette sottili, spesse 2-3 mm al massimo <1>	0.21222901344299316	0.33579084277153015	1.5436644068195333	6.166741355546292
3120	e,   eeeeeeeeee il composto di sale e	Versate la robiola e lo yogurt greco nel bicchiere di un mixer <11>	0.23361600935459137	0.36693552136421204	2.7376474102577792	9.135681124977152
3121	e,   eeeeeeeee il sale e il sale e	Unite anche il peperoncino di cayenna <4>	0.22805273532867432	0.3630317747592926	4.767707020457095	7.463695031385864
3122	e,   eeeeeeeeee il composto di sale e	Incorporate anche la farina d'avena <4>	0.22725167870521545	0.3667233884334564	0.0	6.087665364881641
3123	e,   eeeeeeeee il sale e il sale e	come per formare un tubo <10>	0.2334655225276947	0.373407781124115	0.0	2.3612750885478158
3124	e,   eeeeeeee il sale e il sale e il	 sempre aiutandovi con il coltello; in un tegame versate il latte e la panna e aggiungete il baccello di vaniglia e i semini; mettete sul fuoco il tegame e portate lentamente gli ingredienti a sfiorare l’ebollizione <3>	0.23729285597801208	0.3754890561103821	0.29585048875888376	6.054637707446432
3125	e,   eeeeeeeeeee il sale e il	Torcete le zampe una alla volta con un movimento deciso in direzione opposta a quella in cui sono orientate per staccarle ed estraete la polpa nascosta all’interno <7>	0.22128599882125854	0.3560071289539337	0.0	3.073616881097485
3126	e,   eeeeeeeeeee il sale e il	Quindi chiudete con l'altra metà <19>	0.20003145933151245	0.331649512052536	0.0	4.302146544697038
3127	e,  eeeeeeeee il sale e il sale e il	Versate i crostini su una teglia, condite con sale, pepe, olio <10>	0.19885048270225525	0.3269914388656616	2.4779853471705344	9.701837220125539
3128	e,   eeeeeeeeee il sale e il sale	chiudetela a mezzaluna <24>	0.22946761548519135	0.3707944452762604	0.0	5.338313993535739
3129	e,   eeeeeeeeee il composto a questo è	Quindi guarnite i bicchieri con le lamelle tostate <16>	0.22098401188850403	0.3586679697036743	0.0	7.590294899460355
3130	e,   eeeeeeeeeee il sale e il	Infine tagliate a rondelle <14>	0.21643850207328796	0.35389119386672974	0.0	6.065939672214783
3131	e,   eeeeeeeee il composto di sale e il	Quando avrete ottenuto un composto omogeneo, versate la farina setacciata <3>	0.24042272567749023	0.38238123059272766	3.2530620447891696	14.409066395552857
3132	e,   eeeeeeeeeee il sale e il	poi tagliate le mele a metà <12>	0.21624426543712616	0.3498293459415436	0.0	6.826150575632919
3133	e,   eeeeeeeee il sale e il sale e	Una volta composti gli involtini, trasferiteli in una teglia da forno oleata, ricopriteli con il composto di mollica e irrorateli con un filo di olio di oliva <14>	0.21825844049453735	0.3478080630302429	0.48722122290457953	4.387988142833132
3134	e,   eeeeeeeeee il composto di sale e	spegnete il fuoco e occupatevi dei crostini: tagliate delle fette di pane da una pagnotta, adagiatele su una teglia rivestita con carta da forno, irroratele con un filo di olio di oliva <20>	0.2267453968524933	0.3581477403640747	0.18367006376481917	6.059217001629643
3135	e,   eeeeeeee il sale e il sale e il	e mescolate con una frusta <19>	0.24142329394817352	0.38600775599479675	4.196114906296549	6.303886187729906
3136	e,   eeeeeeeee il composto di sale e il	Dividete la panna in 5 parti, prelevate una parte per rivestire tutta la torta <29>	0.24085301160812378	0.378971666097641	1.7539413943549187	7.015178634485493
3137	e,   eeeeeeeeee il composto di sale e	Per realizzare il banana bread al cocco per prima cosa mettete le banane mature in una ciotola capiente <1>	0.21851584315299988	0.3410417139530182	1.0874245987006856	7.896083739013244
3138	e,   eeeeeeeee il composto di sale e il	poi trasferitelo in una ciotola <3>	0.22486332058906555	0.36430999636650085	0.0	8.12807881773399
3139	e,   eeeeeeeeee il composto il sale e	Mondate lo scalogno e affettatelo <4>	0.2171255648136139	0.3549840748310089	5.522397783539471	9.306512101849378
3140	e,   eeeeeeeee il composto di sale e il	Per la versione al cioccolato: tritate il cioccolato al coltello <20>	0.2043341100215912	0.3314233422279358	2.7354882120611315	8.778878406807552
3141	e,   eeeeeeeeee il sale e il sale	se vi piace potete aggiungere dell'altro prezzemolo tritato <21>	0.21130886673927307	0.34613046050071716	0.0	5.456264233573977
3142	e,   eeeeeeeeeee il sale ee	Una volta cotta <24>	0.2042284905910492	0.33829790353775024	0.0	1.6051364365971104
3143	e,   eeeeeeeeeee il sale ee	Quando l'alcol sarà evaporato completamente potrete aggiungere la passata di pomodoro <6>	0.2073831707239151	0.33670350909233093	0.0	3.8808263959826084
3144	e,   eeeeeeeee il sale e il sale e	poi adagiate 3 sfoglie all'uovo e coprite con altra besciamella <15>	0.24440401792526245	0.3858576714992523	3.056960239296902	6.29692986616934
3145	e,   eeeeeeeeee il sale e il sale	il basilico spezzettato e le olive <15>	0.21325421333312988	0.33806756138801575	5.795599612995366	11.833137536064129
3146	e,   eeeeeeeee il composto di sale e il	aromatizzate con la noce moscata grattugiata <6>	0.24131439626216888	0.3831598460674286	0.0	5.800054443652139
3147	e,   eeeeeeeeee il sale e il sale	e sovrapponete una fetta di prosciutto <3>	0.21877163648605347	0.35598573088645935	4.8734989388136185	6.03496115427303
3148	e,   eeeeeeeeee il sale e il sale	aggiungete i 10 g di sale fino, il vino <7>	0.22715459764003754	0.36595797538757324	3.8902180856807296	12.43432658350952
3149	e,   eeeeeeeeee il sale e il sale	Poi con le stesse fruste lavorate i tuorli per qualche minuto <6>	0.22802308201789856	0.3678467869758606	0.0	5.9465551862892365
3150	e,  eeeeeee ile il sale e il sale e il	Una volta sfornata, levate le sfere <12>	0.2228948473930359	0.36060088872909546	3.7477767366779213	8.109097687814977
3151	e,   eeeeeeeeee il sale e il sale	In un mixer ponete la farina setacciata, il cacao e infine il burro freddo tagliato a cubetti <1>	0.20989404618740082	0.33691486716270447	1.5378506155406293	8.03620848918964
3152	e,  eeeeeeeee il sale la scoratee il	Per preparare il risotto al cotechino, lenticchie e spumante iniziate dal brodo vegetale, poi passate alle lenticchie: versatele in un tegame capiente <1>	0.20716017484664917	0.32978397607803345	0.5965842655491094	7.90740677280648
3153	e,   eeeeeeeeee il sale e il sale	Per preparare la torta con farina integrale, per prima cosa rompete le uova, a temperatura ambiente, e versatele in una planetaria munita di fruste <1>	0.2168179154396057	0.346443772315979	0.419831827833186	5.86318206547135
3154	e,  eeeeeeeee il sale e il sale e il	Adagiate il disco sulla pala <26>	0.21119782328605652	0.3454446494579315	4.196114906296549	10.238070294120295
3155	e,   eeeeeeee il composto con unite la far	e versate l'olio <9>	0.20534124970436096	0.33930858969688416	4.767707020457095	13.226549852436694
3156	e,   eeeeeeeeeeee il sale e	Per preparare la pasta al forno con spinaci e ricotta, scaldate in padella un filo d'olio, quindi mondate e affettate sottilmente il cipollotto <1>	0.2183496654033661	0.34596338868141174	0.2934143018886864	5.696957132564066
3157	e,   eeeeeeee il sale e il sale e il	Scaldate l’olio in una padella antiaderente <13>	0.21874508261680603	0.3525546193122864	0.0	5.9007660198013205
3158	e,   eeeeeeeeee il sale e il sale	e un pizzico di cannella <9>	0.20220482349395752	0.33432722091674805	5.522397783539471	6.868733050416949
3159	e,   eeeeeeeee il sale e il sale e	Nel frattempo con un coltello tritate grossolanamente le noci che serviranno per arricchire l’impasto <9>	0.22317257523536682	0.35899630188941956	0.0	4.0420624840701045
3160	e,   eeeeeeeeee il sale e il sale	e sgusciateli lasciando solamente la parte finale della coda <6>	0.22134128212928772	0.35882997512817383	3.3495035708457803	7.551762255766553
3161	e,   eeeeeeeee il sale e il sale e	anto sformate la panna cotta: immergete gli stampini in acqua calda per pochi secondi, bagnando solo l'esterno, senza far penetrare l'acqua all'interno; capovolgete poi la panna cotta su un piattino da portata <16>	0.23937663435935974	0.3798670172691345	0.170083148529435	3.1055875339917924
3162	e,   eeeeeeee il sale la farcominci	e cuocete a fuoco alto per 1 minuto, poi girateli con una spatola <18>	0.21657831966876984	0.3534843325614929	1.8716386091619874	10.7138533143251
3163	e,   eeeeeeeee il sale e il sale e	Per preparare i tortelli alla carbonara iniziate dal ripieno: tagliate il guanciale a listarelle <1>	0.23033881187438965	0.36373570561408997	1.7539413943549187	6.397478094041034
3164	e,   eeeeeeeee il composto di sale e il	e la paprika <6>	0.2376217544078827	0.38163435459136963	4.767707020457095	6.840437788018434
3165	e,   eeeeeeee il sale e il sale e il	e completate con una spolverata di scorza di limone <14>	0.2168058156967163	0.3505493700504303	3.435488317233919	7.043738257078104
3166	e,   eeeeeeee il sale e il sale e il	Scolatele e riducetele a purea <6>	0.2132040113210678	0.34796202182769775	4.196114906296549	10.577667728141
3167	e,   eeeeeeeee il sale e il sale e	e la cannella <11>	0.20020416378974915	0.3316369652748108	4.767707020457095	8.347562132422691
3168	e,   eeeeeeeeeee il sale e il	Quindi sminuzzate il ciuffo di basilico fresco <8>	0.2141679972410202	0.3476909101009369	4.278179264606695	6.15306036609414
3169	e,   eeeeeeee il sale e il sale e il	Versate circa metà del latte <13>	0.2418794333934784	0.383741557598114	0.0	6.230639319324388
3170	e,  eeeeeeeee il sale e il sale e il	Intanto ponete le mandorle in una padella <7>	0.2349676489830017	0.376675546169281	0.0	6.020050032843525
3171	e,   eeeeeeeeeee il sale <	Una volta cotto profumate con dell’origano secco <20>	0.21656128764152527	0.3539411127567291	4.167251645138561	3.1512605042016806
3172	e,   eeeeeeee il sale e il sale e il	Aggiungete i formaggi, un cucchiaio per volta, nella planetaria tenendola in funzione <19>	0.22706949710845947	0.36255231499671936	2.0837289954869336	5.219639884015696
3173	e,   eeeeeeee il sale e il sale e il	Una volta che avrete incorporato e amalgamato bene gli ingredienti, potete passare a sciogliere il caffè solubile nel latte a temperatura ambiente o leggermente intiepidito <7>	0.22115719318389893	0.35241052508354187	0.8259774112821391	5.8803338384251305
3174	e,   eeeeeeeee il sale e il sale e	Unite anche la panna tiepida <16>	0.2175172120332718	0.35327163338661194	0.0	4.171011470281543
3175	e,   eeeeeeeee il sale e il sale e	Nel frattempo preparate la crema pasticcera: in un pentolino versate il latte e la panna <8>	0.23681704699993134	0.3726736009120941	1.866455476068894	7.37996602993203
3176	e,   eeeeeeeeee il sale e il sale	Arrotondate i panetti con le mani effettuando una sorta di pirlatura <18>	0.2223517894744873	0.35872966051101685	0.0	3.6727892684603214
3177	e,   eeeeeeeeee il sale e il sale	A questo punto procedete tagliando le fette di panettone di eguale misura dalle quali ricavare dei cubotti <10>	0.20540758967399597	0.33459150791168213	0.0	5.359656531316516
3178	e,   eeeeeeeeee il composto di sale e	poi unite versate il composto in una ciotola e unite a filo l’olio di semi <5>	0.23127299547195435	0.36960744857788086	3.7631114283600837	21.62952902427127
3179	e,   eeeeeeeeee il composto di sale e	Prendete il pecorino toscano e tagliatelo a cubetti di circa 2 cm di lato <1>	0.2317696213722229	0.36946362257003784	2.3595365419339505	10.13224880988523
3180	e,   eeeeeeee il sale e il sale e il	Intanto tagliate il formaggio a cubetti <10>	0.21164944767951965	0.34346744418144226	4.196114906296549	6.628025425639489
3181	e,   eeeeeeeeee il sale e il sale	e acqua fino a coprire il tutto <14>	0.21644353866577148	0.35343754291534424	5.11459870708889	8.388860583395546
3182	e,   eeeeeeee il sale e il sale e il	Ponete i peperoni nel mixer <5>	0.21222898364067078	0.34492772817611694	0.0	6.065934065934067
3183	e,   eeeeeeeee il sale e il sale e	Nel frattempo tagliate in pezzi la carne di agnello, toglietele tutto il grasso che potete, lavatela ed asciugatela <1>	0.21182367205619812	0.34386906027793884	1.1967346471330695	6.495400197543553
3184	e,   eeeeeeeeee il sale e il sale	e le zucchine <15>	0.21485167741775513	0.3451354205608368	5.522397783539471	7.646414887794199
3185	e,   eeeeeeeeee il sale e il sale	A questo punto unite il composto di tuorli così stemperato al latte rimasto nel pentolino <6>	0.21940909326076508	0.3546791076660156	1.5821934551541403	5.415636454016117
3186	e,  eeeeeeeee il sale e il sale e il	e la fonduta di pecorini <6>	0.23995691537857056	0.38321739435195923	4.196114906296549	6.691036085526211
3187	e,   eeeeeeee il sale la scoratee il	Quando le patate saranno cotte, sfornatele e lasciatele raffreddare <20>	0.21444636583328247	0.3466244041919708	3.515208856700362	14.212762321213312
3188	e,   eeeeeeeeee il composto con unite	Adagiate un cucchiaio di tartare su ogni ciuffo di purè <19>	0.1961708664894104	0.32232850790023804	0.0	6.2388068516398665
3189	e,   eeeeeeee il sale e il sale e il	Versate quindi i peperoni e le zucchine <14>	0.20797395706176758	0.3363899886608124	4.196114906296549	7.770455575252193
3190	e,   eeeeeeeeee il sale e il sale	poi aprite le 2 parti e schiacciate <8>	0.20438340306282043	0.3366941213607788	4.300847718252331	6.777448912983002
3191	e,   eeeeeeeeee il sale e il sale	arrotolate su loro stesse le strisce ottenendo dei rotolini <15>	0.2277400642633438	0.36615389585494995	0.0	5.843076200514839
3192	e,   eeeeeeeeee il sale e il sale	Regolate di sale <18>	0.23501314222812653	0.3791348338127136	5.522397783539471	14.028157977895397
3193	e,   eeeeeeee il sale e il sale e il	Unite anche i gamberi in pezzi <17>	0.22360458970069885	0.36233532428741455	0.0	5.048540603777711
3194	e,   eeeeeeee il sale e il sale e il	Per preparare gli sporcamuss iniziate a realizzare la crema pasticcera: versate in un pentolino i tuorli <1>	0.2110024243593216	0.3390902578830719	0.0	4.720575135464132
3195	e,   eeeeeeeee il sale e il sale e	Passate le polpette prima nelle uova sbattute <14>	0.23371857404708862	0.3725242018699646	0.0	6.917407666298199
3196	e,   eeeeeeee il cotte il sale e	Unite il formaggio grattugiato <16>	0.2228938341140747	0.3547040522098541	5.522397783539471	9.740826904204166
3197	e,   eeeeeeeee il sale e il sale e	Fate la prova con lo stecchino per vedere a che punto è la cottura e, una volta pronto, lasciatelo raffreddare, poi toglietelo dallo stampo <17>	0.2195749580860138	0.35532405972480774	0.9246678639493278	4.830390805201911
3198	e,   eeeeeeeee il sale la farcomin	e aggiungete un mestolo di acqua di cottura della pasta <15>	0.2197127491235733	0.35606440901756287	2.7869730680842904	8.243314881834147
3199	e,   eeeeeeeee il sale e il sale e	Mescolate il tutto con una frusta a mano <10>	0.2445390224456787	0.38998860120773315	3.817681337429047	6.474657395092397
3200	e,   eeeeeeeee il sale e il sale e	Infine aggiungete l’olio a filo continuando ad impastare con il pestello <12>	0.22669711709022522	0.3637852072715759	2.7354882120611315	5.658529234478602
3201	e, ee il sale la ve il sale e il sale e il sale e il	poi cospargete con semi di papavero <20>	0.22151923179626465	0.35729077458381653	0.0	6.6560194126126015
3202	e,   eeeeeeeeeee il sale ee	precedentemente dissalati, i pinoli <20>	0.19865421950817108	0.3300994336605072	5.815868174415823	8.67831843807659
3203	e,   eeee ile ile il sale e il sale e il	Quando la crema sarà pronta <13>	0.21799473464488983	0.3549090027809143	0.0	3.171306829729165
3204	e,   eeeeeeeeee il sale e il sale	Mentre i dolcetti rassodano, preparate la coulis: lavate e asciugate le fragole, quindi tagliatele a pezzi <19>	0.21011757850646973	0.3387145698070526	1.1412212286076961	6.688949082632532
3205	e,   eeeeeeeee il composto di sale e il	Aggingete metà della bacca e i semini nel latte <3>	0.2314661741256714	0.37145107984542847	3.4162113597999784	9.305724770610944
3206	e,   eeeeeeeeeeeee il sale	Passate al sedano: tagliate via la parte finale più bianca e coriacea e pelate la costa con un pela verdure; riducete quindi il gambo a faldine e tagliate anche il ciuffo con le foglie a pezzi più grossi <14>	0.20894229412078857	0.33868059515953064	0.006357394054802345	3.7888674279051875
3207	e,   eeeeeeeeeeeee il sale	trasferitele su una teglia ricoperta di carta forno, aggiungete un filo d'olio <14>	0.2119234800338745	0.34393206238746643	1.1836187458972367	4.620466958195375
3208	e,   eeeeeeeeee il sale e il sale	Poi lasciatelo raffreddare prima di sformarlo <24>	0.20570629835128784	0.33847248554229736	0.0	4.628835426414827
3209	e,  eeeeeeeee il sale e il sale e il	Sminuzzate il cioccolato e mettetelo a sciogliere a bagnomaria mescolando finché non fonde <4>	0.2118394821882248	0.3423120975494385	2.7385973411104616	6.995672232310494
3210	e,   eeeeeeeee il sale ee il sale	Dividete le fette a metà <2>	0.1997934877872467	0.33101600408554077	0.0	6.7427624855501005
3211	e,   eeeeeeeee il sale e il sale e	Spuntate e tagliate i fagiolini a losanghe <7>	0.20847836136817932	0.33473673462867737	4.266331692956901	7.978825749185958
3212	e,   eeeeeeeee il composto di sale e il	Impastate a mano per amalgamare tutti gli ingredienti <7>	0.2558479607105255	0.40182000398635864	0.0	6.665791585154285
3213	e,   eeeeeeeee il composto di sale e il	Mondate e affettate il cipollotto <3>	0.22775475680828094	0.36879992485046387	5.669791110976001	15.859599154613063
3214	e,   eeeeeeee il sale e il sale e il	I vostri Fusillotti sono pronti da servire <24>	0.2006063163280487	0.3300248086452484	0.0	4.2348870768146005
3215	e,   eeeeeeeee il sale e il sale e	e sale <20>	0.2210870385169983	0.36049148440361023	5.669791110976001	19.86486966819484
3216	e,   eeeeeeeeee il composto di sale e	Trasferitele nel contenitore di un mixer <10>	0.2267087996006012	0.3657689094543457	4.8734989388136185	11.532365532062915
3217	e,   eeeeeeee il sale e il sale e il	Rimestate per amalgamarlo al sugo <10>	0.21892401576042175	0.35708051919937134	0.0	6.373446161488232
3218	e,   eeeeeeeee il sale e il sale e	il formaggio grattugiato <8>	0.23684918880462646	0.374602735042572	4.767707020457095	6.006818019561648
3219	e,   eeeeeeeeee il sale e il sale	Tagliate a metà il peperone ed eliminate il picciolo <7>	0.20367303490638733	0.332420289516449	3.983253478176822	9.860548414430461
3220	e,   eeeeeeee il sale <8 gate	Ora lessate anche la pasta per soli 5 minuti (o metà del tempo indicato sulla confezione) <7>	0.20933163166046143	0.3385111391544342	1.0874245987006856	5.225136008578111
3221	e,   eeeeeeeeee il sale e il sale	e poi dividete ogni spicchio in fettine da 5 millimetri di spessore ciascuna <8>	0.218797504901886	0.3522546887397766	2.0315766105349127	5.207934512440661
3222	e,   eeeeeeeeee il sale e il sale	Non appena cominceranno a colorirsi, sfornate i canestrelli e lasciateli intiepidire <17>	0.20562496781349182	0.3369056284427643	2.7376474102577792	6.72662888625428
3223	e,   eeeeeeeeee il sale e il sale	poi scolatele in una ciotola con acqua e ghiaccio <3>	0.20421506464481354	0.33623912930488586	3.3495035708457803	6.019037025003183
3224	e,   eeeeeeeeee il latte la far	e lasciatele intiepidire prima di servirle <15>	0.19551172852516174	0.324268102645874	4.935157841536379	11.074723177414818
3225	e,   eeeeeeeeee il sale e il sale	Bucherellate la base di ogni tartelletta con i rebbi di una forchetta <22>	0.21831655502319336	0.3523158133029938	0.0	4.714470145179689
3226	e,   eeeeeeeeee il sale e il sale	Ponetele in una pentola insieme con l’acqua, il prezzemolo e il sale <1>	0.21413442492485046	0.3507503867149353	8.5925229098304	17.425478573630652
3227	e,   eeeeeeeeee il sale e il sale	e versatele in una ciotola capiente, poi unite le briciole di pane al prezzemolo <11>	0.21980440616607666	0.3550470173358917	1.881555714180042	8.385053688839804
3228	e,   eeeeeeee il sale e il sale e il	Intanto ponete il burro in un tegame <10>	0.23244747519493103	0.3725317120552063	4.196114906296549	6.9253300510608655
3229	e,   eeeeeeeeeeeee il sale	Aggiungete le uova <5>	0.20676375925540924	0.338924378156662	0.0	5.194662786407024
3230	e,   eeeeeeeee il composto di sale e il	Potete lavorarlo subito o far riposare almeno 15-30 minuti, fino a due ore avvolto in pellicola <9>	0.245555117726326	0.3865445554256439	1.1245928245158625	7.181117235335282
3231	e,   eeeeeeeee il composto di sale e mes	e impastate fino a ottenere un composto liscio e omogeneo <5>	0.23018702864646912	0.3709990382194519	4.023185929567685	19.442386164645793
3232	e,   eeeeeeeeee il sale e il sale	lo strutto <5>	0.248899906873703	0.396018385887146	0.0	1.9569471624266148
3233	e,   eeeeeeeee il sale e il sale e	e a dadini la mortadella <2>	0.22109398245811462	0.36002954840660095	4.767707020457095	8.06985527844073
3234	e,   eeeeeeeee il composto con unitee	chiudete con dello spago <16>	0.21084359288215637	0.3468119204044342	6.567274736060395	13.427201731520148
3235	e,   eeeeeeee il sale e il sale e il	A questo punto versate il vino della marinatura <28>	0.21073246002197266	0.34341374039649963	3.7968017775955714	7.878746123696305
3236	e,   eeeeeeeeee il sale e il sale	Poi prendete un recipiente capiente e sbucciatele le cinque melagrane, sgranatele avendo cura di eliminare completamente le parti gialle e le bucce in quanto amare <1>	0.19861255586147308	0.32530009746551514	0.5264837664777946	5.783743298004302
3237	e,   eeeeeeeeee il sale e il sale	Intanto tagliate il prosciutto cotto a listarelle <1>	0.21521121263504028	0.35058504343032837	4.300847718252331	7.862323912740191
3238	e,   eeeeeeeeee il sale e il sale	eliminate la parte centrale <10>	0.21588948369026184	0.35198312997817993	0.0	7.901206494446026
3239	e,   eeeeeeee il sale e il sale e il	Spennellate le fette con il burro chiarificato preso dalla teglia di cottura <26>	0.2236536145210266	0.35756275057792664	2.5450723423460606	6.329877679175398
3240	e,   eeeeeeeeee il composto di sale e	fino a formare un rettangolo dello spessore di pochi mm <11>	0.23124924302101135	0.3700975477695465	2.9559265264674432	8.79180908404235
3241	e,   eeeeeeeeee il sale e il sale	poi aggiungete metà dei pomodori secchi <9>	0.2076624631881714	0.3365987241268158	0.0	4.1411157998792145
3242	e,   eeeeeeee il sale e il sale e il	Aggiungete la crema al mascarpone al cacao <19>	0.2108427882194519	0.34176307916641235	0.0	5.013551768115663
3243	e,   eeeeeeee il sale e il sale e il	Riprendete la placca dal forno e adagiate sulle sfogliatine un po’ di nduja aiutandovi con un cucchiaino <16>	0.21389466524124146	0.3419972360134125	1.5436644068195333	4.660553837668758
3244	e,  eeeeeeeeeee il sale e il sale	Dividete i tuorli dagli albumi (conservate gli albumi, poiché verranno usati successivamente) e unite poco alla volta i tuorli al composto <2>	0.2351386696100235	0.3734554350376129	0.6108517050807526	4.7889928423967
3245	e,   eeeeeeee il sale e il sale e il	Aggiungete il lievito <2>	0.2404455542564392	0.3854045271873474	4.196114906296549	9.483567144635128
3246	e,   eeeeeeeee il sale e il sale e	Intanto incidete la base dei pomodori <4>	0.21851645410060883	0.3522489368915558	0.0	4.775440181454713
3247	e,   eeeeeeeee il composto di sale e il	Passate alle scrippelle: in una ciotola sbattete le uova con una frusta a mano <13>	0.2310049682855606	0.36715349555015564	0.0	6.792676494702158
3248	e,   eeeeeeee il sale e il sale e il	Nel frattempo sciogliete il burro in una padella capiente insieme alle foglie di salvia e agli spicchi di aglio schiacciati <11>	0.21937371790409088	0.3499455749988556	1.3599471925976852	6.652138464372394
3249	e,   eeeeeeee il c’e il sale e	Livellate la superficie con una spatola <10>	0.21176105737686157	0.3472788333892822	0.0	4.926108374384237
3250	e,   eeeeeeee il sale e il sale e il	e con il prosciutto <3>	0.2124258279800415	0.3480602502822876	4.990049701936832	8.455390437905105
3251	e,   eeeeeeeeeee il sale e il	e lo zucchero a velo <9>	0.2192288637161255	0.35690879821777344	5.693025330278465	6.419067788249685
3252	e,   eeeeeeeeee il sale e il sale	la scorza grattugiata dei lime <8>	0.20550209283828735	0.3377171754837036	0.0	6.154959561373006
3253	e,   eeeeeeee il sale e il sale e il	Una volta che la panna inizierà a bollire eliminate la bacca di vaniglia <6>	0.2264760583639145	0.36399045586586	0.0	4.115713914859411
3254	e,   eeeeeeeeee il sale e il sale	o un coltello, poi tagliate a metà il cetriolo <2>	0.20868709683418274	0.3387172520160675	3.515208856700362	7.85395607210768
3255	e,   eeeeeeeee il composto di sale e il	Mescolate con una frusta fino a scioglierla completamente e ottenere una sorta di pastella <6>	0.2411797046661377	0.3804596960544586	2.330920810330635	9.776441140497361
3256	e,   eeeeeeeee il sale e il sale e	Unite ora gli asparagi <8>	0.21281024813652039	0.34341567754745483	0.0	4.424778761061948
3257	e,   eeeeeeeeee il composto di sale e	poi fateli asciugare completamente, capovolti su un canovaccio pulito <9>	0.21895885467529297	0.35487571358680725	2.9559265264674432	9.12945129331899
3258	e,   eeeeeeeeee il sale e il sale	Guarnite i piatti con il pane tostato <23>	0.22340188920497894	0.35697415471076965	4.300847718252331	5.98719009420152
3259	e,   eeeeeeee il sale e il sale e il	Non appena si saranno ammorbiditi, spegnete la fiamma e poi raccoglieteli con una forchetta o delle pinze <3>	0.22457265853881836	0.36111176013946533	1.6610432519909921	6.332755813969704
3260	e,   eeeeeeeee il composto di sale e il	sale, pepe, olio <21>	0.23524925112724304	0.37797701358795166	5.669791110976001	17.63151711749108
3261	e,   eeeeeeeeee il composto di sale e	Coprite con un canovaccio e lasciate riposare ancora 15 minuti <13>	0.24998724460601807	0.3949319124221802	2.9559265264674432	7.431679247924855
3262	e,   eeeeeeeeeee il sale e il	e aggiungetele ai gamberi insieme alle taccole <15>	0.2204565405845642	0.35794034600257874	4.278179264606695	8.201129834961124
3263	e,   eeeeeeee il sale e il sale e il	e scolatela al dente, quindi trasferitela in una ciotola <12>	0.2328353226184845	0.3735670745372772	3.696719741302181	8.938263066644957
3264	e,   eeeeeeeeee il sale la scorate	poi tirate via la pellicina esterna <8>	0.21541810035705566	0.3530868589878082	4.935157841536379	13.258204094332388
3265	e,   eeeeeeee il sale e il sale e il	Aggiungete in ultimo la scorza del limone, la mezza bacca di vaniglia e i suoi semi <7>	0.23666349053382874	0.3736443519592285	1.8357366957662442	6.98601600970572
3266	e,   eeeeeeeeeeeee il sale	Le vostre fettine di arance essiccate sono pronte per essere appese al vostro albero <12>	0.2086399644613266	0.3325815796852112	0.0	4.902489146558882
3267	e,   eeeeeeee il sale e il sale e il	Tagliate lo stoccafisso a pezzi grandi, ponetelo in un tegame alto, preferibilmente in acciaio <3>	0.24231599271297455	0.38347575068473816	1.706013009685444	6.028279115278714
3268	e,   eeeeeeeeee il sale e il sale	Una volta che la colomba sarà fredda estraete gli spiedini di acciaio e trasferitela su una gratella <1>	0.20280641317367554	0.3319435715675354	1.2322135018444962	4.881254964941558
3269	e,   eeeeeeeeeeeee il sale	eliminate la crosta e dividete ogni fetta in circa 6 parti <23>	0.20821180939674377	0.3372800946235657	1.7657516777206852	4.684379648424979
3270	e,   eeeeeeee il sale e il sale e il	Mescolate ancora <17>	0.19911004602909088	0.32996514439582825	0.0	4.201680672268907
3271	e,  eeeee ile ile il sale e il sale e il	Nella ciotola di una planetaria munita di gancio versate le farine <7>	0.24321962893009186	0.38499608635902405	0.0	5.670759992134361
3272	e,   eeeeeeeeee il sale e il sale	chicchi di melagrana e il roquefort sbriciolato <21>	0.2004772126674652	0.3289151191711426	8.60169543650466	8.214294558476178
3273	e,   eeeeeeeee il sale e il sale e	Coprite con pellicola <12>	0.21970605850219727	0.3565612733364105	0.0	4.8840048840048835
3274	e,   eeeeeeeeeeeee il sale	Occupatevi dei pomodori: lavateli e tagliateli a metà <2>	0.2184629738330841	0.34565746784210205	2.634191962725227	5.0866613582533216
3275	e,   eeeeeeeeee il sale e il sale	Cospargete la superficie con parmigiano grattugiato <20>	0.23456016182899475	0.36871057748794556	0.0	3.492063492063492
3276	e,   eeeeeeeeeeeee il sale	Prendete uno stecchino di legno e infilate un pezzetto di tonno e un gambero <9>	0.21382974088191986	0.34772080183029175	0.9690650671856613	5.81058607324634
3277	e,   eeeeeeeeee il sale e il sale	Unite il vino <11>	0.21419857442378998	0.34362438321113586	5.522397783539471	8.652342469151833
